id,name,owner,geom,building_type,built_date,replaced_date,built_date_confidence_pct,replaced_date_confidence_pct,source,timewalk_notes,street_address,num_floors,material,roof_type,fire_damage,confidence_notes,house_number,address_generated,building_type_original,building_color,timewalk_id,live_model_id
3912,\N,\N,0106000020110F00000100000001030000000100000008000000000032B56C6D5FC10000706911F552410000E80E726D5FC10000989716F55241000060E26D6D5FC1000000E71AF5524100003A606D6D5FC1000000691AF5524100009C3B6C6D5FC1000040E71BF552410000FC77676D5FC10000884118F55241000086626A6D5FC10000507214F55241000032B56C6D5FC10000706911F55241,residential_wealthy,\N,\N,\N,\N,period_defaults_v2_stokes,\N,2 Dutch Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",2,t,residential_middle,#2ECC71,tw_1776_01M08HMQZX4FKRASKZ16MPX44E,\N
3913,\N,\N,0106000020110F0000010000000103000000010000000700000000009A3BE96D5FC1000060AFFDF4524100000496E86D5FC100006809FFF4524100004055E86D5FC10000108FFFF452410000F8EEE26D5FC1000050F1FCF452410000182EE36D5FC10000086FFCF4524100001ED2E36D5FC100004018FBF4524100009A3BE96D5FC1000060AFFDF45241,commercial_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,6 Trinity PL / Lumber Street,1,wood_frame,shed,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",6,t,docks,#E8871A,tw_1776_01M08HMQZX56BNB0XNY1QN5YM7,\N
3914,\N,Delap Samuel,0106000020110F000001000000010300000001000000070000000000DA94A86C5FC10000A8F589F5524100808491A86C5FC10000905D8BF5524100009691A26C5FC10000504F8BF552410000EB94A26C5FC1000070E789F552410080D596A26C5FC10000E81789F552410080C496A86C5FC10000282689F552410000DA94A86C5FC10000A8F589F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,247 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 239 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",247,t,industrial,#8B5E3C,tw_1776_01M08HMQZX0FA2V5N0ZKWH7635,\N
3915,\N,\N,0106000020110F000001000000010300000001000000070000000000E269DE6C5FC10000988D6AF552410000908BE06C5FC10000A88069F5524100005EC9E06C5FC10000386269F552410000E9FEE26C5FC1000080DE6DF55241000029C1E26C5FC10000E8FC6DF552410000C09FE06C5FC10000B8096FF552410000E269DE6C5FC10000988D6AF55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,1 Prince Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,residential_poor,#A8C84A,tw_1776_01M08HMQZXHX1F0P2Z7EBYMW9X,\N
3917,\N,\N,0106000020110F0000010000000103000000010000000500000000004C145E6D5FC1000020A140F552410000F2935C6D5FC1000098943FF5524100006019606D5FC10000008A3AF5524100007C98616D5FC10000A0983BF5524100004C145E6D5FC1000020A140F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,1 Ann Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",1,t,residential_middle,#A8C84A,tw_1776_01M08HMQZXZB3ACJ1CBFH8Z1Q9,\N
3918,\N,\N,0106000020110F0000010000000103000000010000000800000000000CB0B26D5FC1000038DA6CF452410000FCE4AF6D5FC10000F0D069F452410000667AB06D5FC10000504969F452410000C65EB26D5FC10000A09167F452410000BAA9B26D5FC10000984D67F4524100002063B56D5FC1000018AA6AF4524100003A19B36D5FC10000F8846CF4524100000CB0B26D5FC1000038DA6CF45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,1 Mill Lane,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMQZXT413AH2K9C830XP5,\N
3921,\N,Boyd James,0106000020110F00000100000001030000000100000009000000000072F1A66C5FC10000B00E50F552410080384CA76C5FC10000E83F57F552410000C74DA26C5FC10000087F57F552410080BA34A26C5FC10000F88255F5524100809ED3A16C5FC10000D88B55F5524100001B5FA16C5FC10000289150F5524100809382A26C5FC10000807650F552410000B9BBA46C5FC10000704250F55241000072F1A66C5FC10000B00E50F55241,residential_poor,\N,\N,\N,\N,1786_NYC_Directory,\N,269 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 2 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",269,t,residential_middle,#8B5E3C,tw_1776_01M08HMQZX7YWRPVKSN5H0E41J,\N
3922,\N,Morgan Lewis,0106000020110F0000010000000103000000010000000700000000000C1E6F6D5FC1000078DDDFF45241000018456E6D5FC10000104EDEF45241000022E06D6D5FC100003094DDF45241000002AE716D5FC10000F082DBF4524100004883726D5FC1000090A5DCF452410000AA3B736D5FC10000E8A0DDF4524100000C1E6F6D5FC1000078DDDFF45241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,58 Cortland Street/ Maiden Lane,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 59 Cortland Street/ Maiden Lane. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",58,t,residential_middle,#A8C84A,tw_1776_01M08HMQZXFBJM5JWTA77CJTF8,\N
3923,\N,Williams Thos.,0106000020110F0000010000000103000000010000000500000000002ABABE6C5FC1000038095AF55241000039C5C06C5FC10000502659F5524100006F28C36C5FC1000078A75EF552410000601DC16C5FC10000608A5FF5524100002ABABE6C5FC1000038095AF55241,residential_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,17 Van Water Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 143 Van Water Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",17,t,residential_poor,#A8C84A,tw_1776_01M08HMQZXA5TPZFN19A88J02R,\N
3924,\N,Shonnard J.,0106000020110F000001000000010300000001000000070000000080874B936C5FC10000907926F552410080CE74946C5FC10000983E26F552410080F254956C5FC1000090A82AF552410000B42B946C5FC1000088E32AF552410000A5DA936C5FC10000A0F32AF55241008055FA926C5FC10000A88926F552410080874B936C5FC10000907926F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,5 Cherry Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 29 Cherry Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",5,t,residential_poor,#A8C84A,tw_1776_01M08HMQZX3CX9YGKW95BAF9XS,\N
3925,\N,\N,0106000020110F0000010000000103000000010000000700000000002EB6D36D5FC1000040C3ACF452410000749AD46D5FC100001847ADF45241000050FCD46D5FC10000A07FADF452410000447CD26D5FC1000018D4B1F4524100004E1AD26D5FC10000889BB1F452410000E635D16D5FC100009817B1F4524100002EB6D36D5FC1000040C3ACF45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,13 Exchange Pl,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",13,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZXSCK74BHYTF45NZ6W,\N
3926,\N,Byrn William,0106000020110F0000010000000103000000010000000A00000000003A9CAC6C5FC10000684E8FF5524100006892AC6C5FC10000A0A38CF5524100001562AD6C5FC10000485D8CF5524100803EF8AF6C5FC10000007D8BF5524100002A4DB26C5FC10000D0B28AF5524100000B3AB46C5FC10000986190F55241008053A2B26C5FC10000B0EB90F55241008090A3B26C5FC10000D04191F552410000B8A3AC6C5FC10000905791F5524100003A9CAC6C5FC10000684E8FF55241,residential_poor,\N,\N,\N,\N,1786_NYC_Directory,\N,29 King George Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 36 King George Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",29,t,residential_middle,#8B5E3C,tw_1776_01M08HMQZX2TD9YX6SKWZF1G05,\N
3927,\N,\N,0106000020110F000001000000010300000001000000070000000000AED35C6D5FC10000C82921F55241000018085C6D5FC10000D83022F552410000BC13586D5FC1000098211FF55241000068DF586D5FC10000681A1EF552410000F81A596D5FC1000070CD1DF552410000640F5D6D5FC10000A0DC20F552410000AED35C6D5FC10000C82921F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,13 Dutch Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",13,t,residential_middle,#A8C84A,tw_1776_01M08HMQZXA38CSJS7EAHEY3BR,\N
3928,\N,Hone,0106000020110F0000010000000103000000010000001000000000003622946D5FC10000D0ECA8F452410000189F976D5FC10000B08DABF45241000034FC976D5FC10000E0D3ABF4524100005ADE976D5FC100003801ACF452410000D6CE966D5FC10000909DADF45241000068BD956D5FC10000D83CAFF45241000052AB946D5FC1000020DDB0F452410000E099936D5FC10000687CB2F452410000D66E936D5FC10000C8BDB2F4524100000A6C8E6D5FC10000F870AFF452410000FA968E6D5FC10000C02FAFF45241000070A88F6D5FC100007090ADF452410000A6E08F6D5FC10000103BADF452410000D4568F6D5FC1000038D3ACF45241000052F3926D5FC100009008A8F4524100003622946D5FC10000D0ECA8F45241,government,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,56 William Street,3,stone,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 19 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",56,t,government,#7B4FA0,tw_1776_01M08HMQZXR9TSTPX72JYPYBTV,\N
3929,\N,Wilson Abram,0106000020110F000001000000010300000001000000090000000000B468296D5FC10000600F42F552410000BA33286D5FC1000020D843F5524100002DDD276D5FC10000185844F552410000E8B8236D5FC10000F88A41F552410000830F246D5FC10000F00A41F5524100007E44256D5FC1000030423FF5524100008CEC256D5FC10000C0493EF552410000E3102A6D5FC10000C01641F552410000B468296D5FC10000600F42F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,69 William Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 89 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",69,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZX3GR88MJ2N2G2A5ZH,\N
3932,\N,\N,0106000020110F000001000000010300000001000000070000000000ACF8086E5FC1000088B3A0F452410000F07C096E5FC10000A0FA9FF452410000CEF1096E5FC1000040579FF452410000343C0D6E5FC10000389AA1F4524100000A1C0D6E5FC1000030C6A1F452410000960E0C6E5FC100007036A3F452410000ACF8086E5FC1000088B3A0F45241,docks,\N,\N,\N,\N,great_fire_spatial_analysis,\N,4 Rector Street,1,wood_frame,shed,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",4,t,docks,#4A90D9,tw_1776_01M08HMQZXTRF5BZ6HC1FFWKMS,\N
3958,\N,\N,0106000020110F000001000000010300000001000000050000000000ACC1F26D5FC1000070266AF452410000529FF06D5FC10000C0616AF45241000090F9EF6D5FC10000B86A64F452410000EC1BF26D5FC10000682F64F452410000ACC1F26D5FC1000070266AF45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,10 Marketfield Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",10,t,residential_middle,#2ECC71,tw_1776_01M08HMQZX4FNJBH7ZM3WXZJD2,\N
3961,\N,\N,0106000020110F000001000000010300000001000000050000000000076FC76C5FC10000E86B35F55241000080D0C76C5FC10000D0D933F5524100009FB3CB6C5FC1000048CB34F5524100002552CB6C5FC10000605D36F552410000076FC76C5FC10000E86B35F55241,commercial_middle,\N,\N,\N,\N,period_defaults_v1,\N,8 Skimmers,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",8,t,residential_poor,#E8871A,tw_1776_01M08HMQZX6SC6FFT5RQF97064,\N
3964,\N,\N,0106000020110F0000010000000103000000010000000700000000009632DE6D5FC10000201F84F55241000034D6DD6D5FC10000B8EA85F552410000FAB8DD6D5FC10000187C86F5524100002AD7D76D5FC10000104D85F55241000054F4D76D5FC1000000BC84F552410000C650D86D5FC1000018F082F5524100009632DE6D5FC10000201F84F55241,docks,\N,\N,\N,\N,great_fire_spatial_analysis,\N,18 Greenwich Street,1,wood_frame,shed,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",18,t,docks,#4A90D9,tw_1776_01M08HMQZXKTWMBS1DJYMN8PVN,\N
3967,\N,Sickles Henry,0106000020110F000001000000010300000001000000050000000000EEBBF46D5FC100002099A7F452410000989EF36D5FC10000E862A9F452410000FA86EE6D5FC100009836A6F4524100004EA4EF6D5FC10000D06CA4F452410000EEBBF46D5FC100002099A7F45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis; 1786_NYC_Directory,\N,74 Broadway,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 26 Broadway. Broadway main thoroughfare - premium construction. Stokes Iconography Vol IV.",74,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZXRY2MAM0WZ2V59CZG,\N
3969,\N,\N,0106000020110F000001000000010300000001000000070000000000E80E726D5FC10000989716F5524100001A4F736D5FC1000098CD17F5524100004C0D746D5FC10000288618F552410000B6DF6F6D5FC1000090D41CF5524100000A226F6D5FC10000801C1CF55241000060E26D6D5FC1000000E71AF552410000E80E726D5FC10000989716F55241,residential_wealthy,\N,\N,\N,\N,period_defaults_v2_stokes,\N,37 John Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",37,t,residential_middle,#2ECC71,tw_1776_01M08HMQZX6XAHKFX6RBYKSGV4,\N
3970,\N,\N,0106000020110F0000010000000103000000010000000700000000004055E86D5FC10000108FFFF4524100009CBBE76D5FC1000028CC00F552410000285EE76D5FC10000108D01F552410000D8F7E16D5FC1000060EFFEF4524100004C55E26D5FC10000702EFEF452410000F8EEE26D5FC1000050F1FCF4524100004055E86D5FC10000108FFFF45241,docks,\N,\N,\N,\N,great_fire_spatial_analysis,\N,8 Trinity PL / Lumber Street,1,wood_frame,shed,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",8,t,docks,#4A90D9,tw_1776_01M08HMQZXKYMSYSR5XYYSKVQZ,\N
3971,\N,Delap Samuel,0106000020110F0000010000000103000000010000000900000000808C92A86C5FC1000060B28CF5524100801F9AA86C5FC1000010C28EF552410000479AA26C5FC10000D0D78EF552410000B592A26C5FC1000070C88CF552410080E68FA26C5FC1000040058CF5524100009691A26C5FC10000504F8BF5524100808491A86C5FC10000905D8BF5524100800090A86C5FC1000050018CF5524100808C92A86C5FC1000060B28CF55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,251 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 239 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",251,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZXEZGJNK5S59829ZFX,\N
